912,8350,3
912,8353,3
912,8409,3
912,178,4
921,562,5
921,4079,5
921,4207,5
921,4348,5
922,3260,5
922,4137,5
922,4909,5
922,7026,3
931,8366,2
931,454,4
931,764,3
931,2782,4
932,4275,2
932,4346,2
932,4351,3
932,6479,2
1011,2333,3
1011,3692,3
1011,6028,4
1011,6206,4
1012,389,3
1012,447,2
1012,617,2
1012,2335,2
1021,7228,5
1021,7994,3
1021,1681,3
1021,2572,3
1022,8432,4
1022,2601,3
1022,3089,4
1022,4832,4
1031,6834,2
1031,6968,2
1031,401,2
1031,2842,2
1032,4086,3
1032,4395,1
1032,4492,1
1032,5547,1
1111,1681,4
1111,2572,4
1111,5225,3
1111,7195,4
1112,2842,4
1112,3985,3
1112,3988,4
1112,4086,3
1121,5547,5
1121,6538,4
1121,6619,4
1121,790,5
1122,5603,5
1122,7021,4
1122,7383,5
1122,8415,4
1131,2333,4
1131,3692,4
1131,6028,3
1131,6206,3
1132,7854,3
1132,7929,2
1132,8155,2
1132,2186,3
1211,2186,4
1211,2966,3
1211,3783,3
1211,7842,3
1212,4789,2
1212,5978,3
1212,7041,3
1212,7330,2
1221,7527,3
1221,7854,4
1221,7929,5
1221,8155,4
1222,4378,3
1222,5254,3
1222,5419,3
1222,7009,3
1231,827,2
1231,1891,2
1231,3348,2
1231,3991,2
1232,4578,2
1232,5277,2
1232,5313,2
1232,5420,2
1311,4941,3
1311,6046,3
1311,8573,3
1311,8524,4
1312,4852,3
1312,4332,3
1312,3705,3
1312,6273,4
1321,8568,5
1321,4175,4
1321,6564,4
1321,8264,5
1322,8130,3
1322,8446,3
1322,8474,4
1322,8586,4
1331,6051,3
1331,105,3
1331,336,3
1331,337,3
1332,597,3
1332,899,2
1332,2258,2
1332,2769,3
1411,4899,3
1411,8039,4
1411,8568,4
1411,8446,3
1412,4852,4
1412,8593,2
1412,8524,3
1412,8586,3
1421,8250,5
1421,4941,3
1421,6046,4
1421,4900,5
1422,8264,4
1422,8296,4
1422,4332,4
1422,8573,5
1431,8572,2
1431,7132,3
1431,4891,3
1431,6051,3
1432,8167,1
1432,105,2
1432,336,2
1432,337,2
1511,790,4
1511,1767,4
1511,2912,4
1511,5603,3
1512,8415,2
1512,8422,4
1512,8518,4
1512,1681,2
1521,7195,4
1521,8432,5
1521,389,5
1521,447,3
1522,2820,3
1522,4065,4
1522,7228,4
1522,7994,4
1531,7929,3
1531,8155,2
1531,1700,2
1531,4269,3
1532,7041,2
1532,7330,1
1532,8194,2
1532,8274,2
1611,4941,3
1611,6046,4
1611,8573,3
1611,8524,4
1612,4852,4
1612,4332,4
1612,3705,4
1612,6273,2
1621,8568,5
1621,4175,5
1621,6564,5
1621,8264,3
1622,8130,4
1622,8446,4
1622,8474,5
1622,8586,3
1631,6051,4
1631,105,2
1631,336,3
1631,337,3
1632,597,1
1632,899,3
1632,2258,3
1632,2769,1
1711,5735,4
1711,221,3
1711,5216,4
1711,4423,3
1712,1255,3
1712,7460,3
1712,8243,3
1712,2213,4
1721,4168,4
1721,7353,4
1721,7823,5
1721,8106,3
1722,2725,4
1722,5133,5
1722,8535,4
1722,1057,4
1731,338,4
1731,387,4
1731,390,4
1731,461,3
1732,712,1
1732,757,3
1732,760,3
1732,783,2
1811,2213,4
1811,7974,3
1811,2888,3
1811,4168,3
1812,8106,2
1812,2548,4
1812,7980,3
1812,8195,3
1821,1535,3
1821,1794,4
1821,8297,3
1821,4554,3
1822,5735,5
1822,1255,3
1822,7460,4
1822,8243,5
1831,338,4
1831,387,4
1831,390,4
1831,461,2
1832,712,2
1832,757,3
1832,760,3
1832,783,1
1911,2186,4
1911,2966,4
1911,3783,4
1911,7842,3
1912,8091,3
1912,8331,2
1912,790,4
1912,1767,4
1921,7021,3
1921,7383,5
1921,8415,4
1921,8422,5
1922,2572,4
1922,5225,4
1922,7195,3
1922,8432,5
1931,3985,2
1931,3988,3
1931,4086,2
1931,4395,3
1932,6538,3
1932,6619,2
1932,1700,2
1932,4269,1
2011,1700,4
2011,4269,3
2011,4789,4
2011,5978,4
2012,8194,2
2012,8274,4
2012,369,4
2012,827,4
2021,3991,4
2021,4158,5
2021,4340,3
2021,4578,4
2022,5420,4
2022,6529,4
2022,7315,5
2022,7491,4
2031,4883,3
2031,8091,2
2031,8331,3
2031,927,3
2032,8535,2
2032,5078,1
2032,8313,2
2032,790,1
2111,4941,3
2111,6046,4
2111,8573,4
2111,8524,4
2112,4852,2
2112,4332,2
2112,3705,4
2112,6273,3
2121,8568,5
2121,4175,3
2121,6564,5
2121,8264,4
2122,8130,4
2122,8446,4
2122,8474,3
2122,8586,3
2131,6051,2
2131,105,2
2131,336,4
2131,337,4
2132,597,2
2132,899,3
2132,2258,1
2132,2769,2
2211,5735,4
2211,221,4
2211,5216,3
2211,4423,4
2212,1255,4
2212,7460,3
2212,8243,3
2212,2213,3
2221,4168,5
2221,7353,5
2221,7823,5
2221,8106,4
2222,2725,3
2222,5133,3
2222,8535,4
2222,1057,4
2231,338,2
2231,387,2
2231,390,2
2231,461,4
2232,712,2
2232,757,2
2232,760,2
2232,783,3
2311,43,4
2311,370,4
2311,2935,3
2311,2969,4
2312,8350,4
2312,8353,4
2312,8409,3
2312,922,4
2321,4078,5
2321,4364,5
2321,5367,5
2321,2774,5
2322,6402,5
2322,8442,4
2322,8569,3
2322,29,4
2331,1181,3
2331,1357,3
2331,2398,3
2331,4132,3
2332,5252,2
2332,5317,3
2332,6790,3
2332,7899,2
2411,5735,4
2411,221,4
2411,5216,4
2411,4423,4
2412,1255,4
2412,7460,3
2412,8243,3
2412,2213,3
2421,4168,5
2421,7353,5
2421,7823,4
2421,8106,4
2422,2725,4
2422,5133,4
2422,8535,5
2422,1057,5
2431,338,3
2431,387,3
2431,390,3
2431,461,4
2432,712,2
2432,757,2
2432,760,2
2432,783,3
2511,43,4
2511,370,4
2511,2935,4
2511,2969,4
2512,8350,2
2512,8353,2
2512,8409,3
2512,178,3
2521,562,5
2521,4079,5
2521,4207,4
2521,4348,5
2522,3260,5
2522,4137,5
2522,4909,5
2522,7026,5
2531,8366,3
2531,454,2
2531,764,3
2531,2782,4
2532,4275,1
2532,4346,1
2532,4351,2
2532,6479,3
2611,8175,3
2611,799,4
2611,1087,4
2611,1187,4
2612,1249,3
2612,3738,3
2612,83,3
2612,295,3
2621,4653,5
2621,6063,4
2621,7834,4
2621,8317,4
2622,7952,3
2622,34,3
2622,1312,3
2622,5141,4
2631,600,3
2631,857,4
2631,877,3
2631,4216,3
2632,4386,1
2632,7087,3
2632,8169,3
2632,8323,3
2711,43,4
2711,370,3
2711,2935,4
2711,2969,3
2712,8350,4
2712,8353,4
2712,8409,3
2712,454,3
2721,2920,4
2721,3932,5
2721,4275,5
2721,4346,5
2722,6533,4
2722,7208,3
2722,7708,4
2722,8052,5
2731,8310,3
2731,8523,3
2731,8596,3
2731,562,3
2732,4348,2
2732,754,2
2732,1330,2
2732,1941,2
2811,397,3
2811,5246,4
2811,7845,3
2811,7938,4
2812,277,3
2812,1149,2
2812,8305,3
2812,1354,2
2821,1816,4
2821,3912,3
2821,8167,4
2821,3824,3
2822,1330,3
2822,1941,4
2822,1975,3
2822,2462,3
2831,4566,3
2831,4586,3
2831,4602,3
2831,4881,3
2832,7493,1
2832,8345,2
2832,8581,2
2832,8606,2
2911,3066,4
2911,4883,4
2911,8091,4
2911,8331,3
2912,7929,2
2912,8155,4
2912,1700,3
2912,4269,4
2921,7041,5
2921,7330,4
2921,8194,5
2921,8274,4
2922,2912,4
2922,5603,4
2922,7021,5
2922,7383,4
2931,8518,3
2931,369,3
2931,827,3
2931,1891,3
2932,4158,2
2932,4340,3
2932,4578,3
2932,5277,3
3011,1700,3
3011,4269,3
3011,4789,3
3011,5978,3
3012,8194,3
3012,8274,2
3012,369,3
3012,827,3
3021,3991,3
3021,4158,5
3021,4340,4
3021,4578,4
3022,5420,4
3022,6529,4
3022,7315,4
3022,7491,3
3031,4883,3
3031,8091,3
3031,8331,3
3031,927,3
3032,8535,2
3032,5078,2
3032,8313,2
3032,790,2
3111,2368,4
3111,7390,4
3111,4901,3
3111,7945,4
3112,2995,4
3112,2683,3
3112,2186,4
3112,2966,3
3121,5078,5
3121,8313,5
3121,3066,5
3121,4883,5
3122,1057,4
3122,4719,3
3122,5319,3
3122,7527,4
3131,8155,2
3131,4423,2
3131,369,2
3131,827,2
3132,3991,3
3132,4158,2
3132,4340,2
3132,4578,1
3211,5735,4
3211,221,3
3211,5216,3
3211,4423,4
3212,1255,2
3212,7460,4
3212,8243,3
3212,2213,4
3221,4168,5
3221,7353,5
3221,7823,3
3221,8106,5
3222,2725,3
3222,5133,4
3222,8535,3
3222,1057,3
3231,338,3
3231,387,3
3231,390,3
3231,461,2
3232,712,2
3232,757,3
3232,760,3
3232,783,1
3311,1700,4
3311,4269,3
3311,4789,4
3311,5978,4
3312,8194,4
3312,8274,2
3312,369,4
3312,827,4
3321,3991,5
3321,4158,5
3321,4340,5
3321,4578,3
3322,5420,3
3322,6529,3
3322,7315,4
3322,7491,5
3331,4883,3
3331,8091,3
3331,8331,3
3331,927,3
3332,8535,3
3332,5078,3
3332,8313,2
3332,790,3
3411,3066,4
3411,4883,4
3411,8091,3
3411,8331,4
3412,7929,3
3412,8155,3
3412,1700,4
3412,4269,3
3421,7041,5
3421,7330,4
3421,8194,4
3421,8274,5
3422,2912,3
3422,5603,5
3422,7021,4
3422,7383,4
3431,8518,3
3431,369,4
3431,827,4
3431,1891,3
3432,4158,2
3432,4340,2
3432,4578,2
3432,5277,2
3511,8175,3
3511,799,3
3511,1087,3
3511,1187,3
3512,1249,3
3512,3738,3
3512,83,3
3512,295,2
3521,4653,4
3521,6063,3
3521,7834,3
3521,8317,3
3522,7952,3
3522,34,3
3522,1312,3
3522,5141,2
3531,600,3
3531,857,3
3531,877,3
3531,4216,3
3532,4386,2
3532,7087,3
3532,8169,3
3532,8323,2
3611,43,4
3611,370,4
3611,2935,4
3611,2969,4
3612,8350,3
3612,8353,3
3612,8409,4
3612,2774,3
3621,6402,5
3621,8442,4
3621,8569,5
3621,922,4
3622,4078,5
3622,4364,5
3622,5367,3
3622,34,4
3631,7283,2
3631,8604,4
3631,562,3
3631,4079,3
3632,8481,3
3632,343,2
3632,5363,2
3632,8175,3
3711,43,4
3711,370,4
3711,2935,4
3711,2969,4
3712,8350,3
3712,8353,3
3712,8409,4
3712,454,3
3721,2920,4
3721,3932,4
3721,4275,4
3721,4346,4
3722,6533,4
3722,7208,4
3722,7708,5
3722,8052,5
3731,8310,3
3731,8523,2
3731,8596,3
3731,562,3
3732,4348,2
3732,754,3
3732,1330,3
3732,1941,2
3811,2683,4
3811,5078,4
3811,8313,4
3811,927,4
3812,8535,3
3812,4423,4
3812,221,4
3812,5216,2
3821,1891,3
3821,3348,4
3821,3991,4
3821,4158,5
3822,5277,4
3822,5313,3
3822,5420,4
3822,6529,4
3831,8557,3
3831,5116,3
3831,5735,3
3831,7390,3
3832,387,3
3832,390,3
3832,461,3
3832,572,3
3911,2333,3
3911,3692,3
3911,6028,3
3911,6206,3
3912,389,2
3912,447,2
3912,617,2
3912,2335,2
3921,7228,4
3921,7994,3
3921,1681,4
3921,2572,2
3922,8432,4
3922,2601,3
3922,3089,4
3922,4832,4
3931,6834,2
3931,6968,2
3931,401,2
3931,2842,2
3932,4086,2
3932,4395,1
3932,4492,1
3932,5547,1
4011,2213,3
4011,7974,3
4011,4554,4
4011,7827,4
4012,5046,4
4012,6882,3
4012,7076,4
4012,7525,4
4021,7460,4
4021,8243,5
4021,5534,4
4021,2548,4
4022,5735,5
4022,5116,4
4022,221,4
4022,5216,4
4031,387,3
4031,390,3
4031,461,3
4031,572,3
4032,757,2
4032,760,2
4032,783,3
4032,938,2
4111,4175,3
4111,6564,4
4111,8264,4
4111,8296,3
4112,1816,4
4112,3912,4
4112,8167,4
4112,4332,3
4121,6273,5
4121,8524,5
4121,8573,4
4121,2976,5
4122,8446,4
4122,8474,3
4122,8039,4
4122,4852,3
4131,6046,3
4131,3862,3
4131,8591,4
4131,4900,3
4132,4135,2
4132,101,2
4132,2987,2
4132,4051,3
4211,4175,4
4211,6564,4
4211,8264,3
4211,8296,4
4212,1816,2
4212,3912,4
4212,8167,2
4212,4332,4
4221,6273,4
4221,8524,5
4221,8573,5
4221,2976,4
4222,8446,3
4222,8474,4
4222,8039,4
4222,4852,4
4231,6046,3
4231,3862,3
4231,8591,2
4231,4900,3
4232,4135,3
4232,101,1
4232,2987,2
4232,4051,2
4311,1149,4
4311,8305,4
4311,343,4
4311,5363,4
4312,4545,4
4312,6402,4
4312,8442,4
4312,8569,4
4321,454,4
4321,764,5
4321,2782,5
4321,2920,5
4322,4346,5
4322,4351,5
4322,6479,4
4322,6533,5
4331,8052,3
4331,8070,4
4331,8142,4
4331,8310,3
4332,43,2
4332,370,3
4332,2935,2
4332,2969,3
4411,5078,3
4411,8313,4
4411,927,4
4411,2725,4
4412,244,4
4412,1763,2
4412,4378,4
4412,5254,3
4421,8595,4
4421,5319,4
4421,2683,4
4421,3066,5
4422,8331,3
4422,1700,5
4422,4269,4
4422,4789,5
4431,7330,3
4431,8194,2
4431,8274,3
4431,221,2
4432,238,2
4432,338,3
4432,387,3
4432,390,3
4511,2683,4
4511,5078,4
4511,8313,4
4511,927,4
4512,8535,4
4512,4423,4
4512,221,4
4512,5216,4
4521,1891,4
4521,3348,5
4521,3991,5
4521,4158,5
4522,5277,4
4522,5313,5
4522,5420,4
4522,6529,4
4531,8557,3
4531,5116,3
4531,5735,3
4531,7390,3
4532,387,2
4532,390,2
4532,461,3
4532,572,2
4611,401,4
4611,2842,4
4611,3985,3
4611,3988,4
4612,4492,3
4612,5547,3
4612,6538,3
4612,6619,3
4621,4789,5
4621,5978,5
4621,7041,5
4621,7330,5
4622,7527,5
4622,7854,4
4622,7929,2
4622,8155,4
4631,8091,3
4631,8331,2
4631,2186,3
4631,2966,4
4632,244,3
4632,1763,2
4632,4378,3
4632,5254,2
4711,4899,3
4711,8039,4
4711,8568,4
4711,8446,4
4712,4852,2
4712,8593,3
4712,8524,3
4712,8586,3
4721,8250,3
4721,4941,4
4721,6046,5
4721,4900,4
4722,8264,4
4722,8296,4
4722,4332,3
4722,8573,4
4731,8572,4
4731,7132,3
4731,4891,3
4731,6051,2
4732,8167,3
4732,105,2
4732,336,3
4732,337,3
4811,43,4
4811,370,3
4811,2935,4
4811,2969,3
4812,8350,3
4812,8353,3
4812,8409,4
4812,178,3
4821,562,3
4821,4079,3
4821,4207,3
4821,4348,5
4822,3260,5
4822,4137,3
4822,4909,3
4822,7026,5
4831,8366,4
4831,454,2
4831,764,2
4831,2782,2
4832,4275,2
4832,4346,2
4832,4351,1
4832,6479,3
4911,2683,3
4911,5078,3
4911,8313,4
4911,927,4
4912,8535,2
4912,4423,4
4912,221,3
4912,5216,3
4921,1891,5
4921,3348,3
4921,3991,3
4921,4158,5
4922,5277,5
4922,5313,3
4922,5420,5
4922,6529,5
4931,8557,2
4931,5116,4
4931,5735,3
4931,7390,2
4932,387,1
4932,390,1
4932,461,2
4932,572,1
5011,3066,4
5011,4883,4
5011,8091,3
5011,8331,3
5012,7929,3
5012,8155,3
5012,1700,3
5012,4269,2
5021,7041,5
5021,7330,4
5021,8194,4
5021,8274,4
5022,2912,3
5022,5603,4
5022,7021,3
5022,7383,4
5031,8518,2
5031,369,3
5031,827,3
5031,1891,3
5032,4158,2
5032,4340,2
5032,4578,1
5032,5277,1
5111,43,4
5111,370,3
5111,2935,4
5111,2969,3
5112,8350,3
5112,8353,3
5112,8409,2
5112,2774,3
5121,6402,4
5121,8442,4
5121,8569,3
5121,922,4
5122,4078,5
5122,4364,5
5122,5367,4
5122,34,4
5131,7283,3
5131,8604,3
5131,562,3
5131,4079,3
5132,8481,2
5132,343,2
5132,5363,2
5132,8175,1
5211,5078,3
5211,8313,4
5211,927,4
5211,2725,2
5212,244,2
5212,1763,3
5212,4378,3
5212,5254,3
5221,8595,4
5221,5319,4
5221,2683,4
5221,3066,5
5222,8331,3
5222,1700,4
5222,4269,4
5222,4789,4
5231,7330,3
5231,8194,3
5231,8274,3
5231,221,3
5232,238,2
5232,338,2
5232,387,2
5232,390,2
5311,2186,4
5311,2966,3
5311,3783,3
5311,7842,4
5312,8091,4
5312,8331,4
5312,790,3
5312,1767,4
5321,7021,4
5321,7383,4
5321,8415,5
5321,8422,4
5322,2572,4
5322,5225,4
5322,7195,4
5322,8432,5
5331,3985,3
5331,3988,4
5331,4086,3
5331,4395,4
5332,6538,3
5332,6619,3
5332,1700,3
5332,4269,2
5411,1149,4
5411,8305,4
5411,343,3
5411,5363,3
5412,4545,3
5412,6402,2
5412,8442,2
5412,8569,4
5421,454,3
5421,764,2
5421,2782,3
5421,2920,3
5422,4346,3
5422,4351,2
5422,6479,3
5422,6533,3
5431,8052,3
5431,8070,2
5431,8142,2
5431,8310,2
5432,43,2
5432,370,1
5432,2935,2
5432,2969,1
5511,4899,3
5511,8039,4
5511,8568,4
5511,8446,4
5512,4852,3
5512,8593,2
5512,8524,3
5512,8586,2
5521,8250,4
5521,4941,3
5521,6046,5
5521,4900,4
5522,8264,3
5522,8296,3
5522,4332,4
5522,8573,4
5531,8572,2
5531,7132,2
5531,4891,3
5531,6051,3
5532,8167,1
5532,105,2
5532,336,3
5532,337,3
5611,8175,4
5611,799,4
5611,1087,4
5611,1187,4
5612,1249,4
5612,3738,4
5612,83,3
5612,295,3
5621,4653,5
5621,6063,4
5621,7834,4
5621,8317,4
5622,7952,4
5622,34,4
5622,1312,4
5622,5141,3
5631,600,4
5631,857,4
5631,877,4
5631,4216,4
5632,4386,2
5632,7087,1
5632,8169,2
5632,8323,3
5711,2186,3
5711,2966,4
5711,3783,4
5711,7842,4
5712,8091,3
5712,8331,3
5712,790,4
5712,1767,4
5721,7021,5
5721,7383,5
5721,8415,5
5721,8422,4
5722,2572,3
5722,5225,4
5722,7195,5
5722,8432,5
5731,3985,4
5731,3988,4
5731,4086,4
5731,4395,4
5732,6538,2
5732,6619,3
5732,1700,3
5732,4269,3
5811,244,3
5811,1763,4
5811,4378,4
5811,5254,3
5812,8595,2
5812,3066,3
5812,4883,3
5812,8091,2
5821,1767,5
5821,2912,4
5821,5603,4
5821,7021,5
5822,8422,4
5822,8518,4
5822,369,4
5822,827,4
5831,3991,3
5831,4158,3
5831,4340,2
5831,4578,3
5832,5420,3
5832,6529,3
5832,7315,3
5832,7491,2
5911,2213,4
5911,7974,3
5911,2888,4
5911,4168,4
5912,8106,3
5912,2548,3
5912,7980,3
5912,8195,3
5921,1535,4
5921,1794,4
5921,8297,4
5921,4554,5
5922,5735,5
5922,1255,4
5922,7460,4
5922,8243,5
5931,338,3
5931,387,3
5931,390,3
5931,461,3
5932,712,2
5932,757,2
5932,760,2
5932,783,2
6011,1057,3
6011,4719,3
6011,4901,3
6011,7945,4
6012,2684,2
6012,2995,2
6012,178,2
6012,7265,2
6021,7460,3
6021,8243,5
6021,346,4
6021,2776,3
6022,4909,3
6022,7026,4
6022,7741,5
6022,7936,3
6031,3974,2
6031,5184,2
6031,7008,2
6031,3866,2
6032,5528,1
6032,7171,2
6032,5116,1
6032,2888,1
6111,790,4
6111,1767,3
6111,2912,3
6111,5603,4
6112,8415,3
6112,8422,3
6112,8518,3
6112,1681,3
6121,7195,3
6121,8432,5
6121,389,4
6121,447,4
6122,2820,4
6122,4065,3
6122,7228,3
6122,7994,4
6131,7929,3
6131,8155,3
6131,1700,3
6131,4269,2
6132,7041,2
6132,7330,3
6132,8194,3
6132,8274,3
6211,2213,4
6211,7974,4
6211,2888,4
6211,4168,3
6212,8106,3
6212,2548,4
6212,7980,4
6212,8195,3
6221,1535,5
6221,1794,4
6221,8297,5
6221,4554,4
6222,5735,5
6222,1255,5
6222,7460,4
6222,8243,5
6231,338,3
6231,387,3
6231,390,3
6231,461,4
6232,712,3
6232,757,3
6232,760,3
6232,783,3
6311,8175,3
6311,799,4
6311,1087,4
6311,1187,3
6312,1249,2
6312,3738,2
6312,83,3
6312,295,3
6321,4653,5
6321,6063,4
6321,7834,4
6321,8317,4
6322,7952,4
6322,34,4
6322,1312,4
6322,5141,4
6331,600,2
6331,857,4
6331,877,2
6331,4216,2
6332,4386,3
6332,7087,2
6332,8169,2
6332,8323,2
6411,4941,4
6411,6046,3
6411,8573,4
6411,8524,4
6412,4852,4
6412,4332,4
6412,3705,3
6412,6273,4
6421,8568,5
6421,4175,5
6421,6564,4
6421,8264,5
6422,8130,4
6422,8446,4
6422,8474,4
6422,8586,4
6431,6051,3
6431,105,3
6431,336,2
6431,337,2
6432,597,3
6432,899,2
6432,2258,3
6432,2769,3
6511,4941,2
6511,6046,4
6511,8573,3
6511,8524,4
6512,4852,4
6512,4332,4
6512,3705,4
6512,6273,2
6521,8568,5
6521,4175,5
6521,6564,5
6521,8264,3
6522,8130,4
6522,8446,3
6522,8474,5
6522,8586,3
6531,6051,4
6531,105,2
6531,336,4
6531,337,4
6532,597,1
6532,899,3
6532,2258,2
6532,2769,1
6611,244,4
6611,1763,2
6611,4378,4
6611,5254,4
6612,8595,3
6612,3066,3
6612,4883,3
6612,8091,4
6621,1767,4
6621,2912,5
6621,5603,4
6621,7021,4
6622,8422,4
6622,8518,4
6622,369,4
6622,827,4
6631,3991,3
6631,4158,3
6631,4340,3
6631,4578,3
6632,5420,2
6632,6529,2
6632,7315,2
6632,7491,2
6711,389,3
6711,447,4
6711,617,4
6711,2335,4
6712,7228,3
6712,7994,3
6712,401,3
6712,2842,4
6721,4086,4
6721,4395,5
6721,4492,5
6721,5547,5
6722,7527,4
6722,7854,4
6722,7929,3
6722,8155,3
6731,2912,3
6731,5603,4
6731,7021,2
6731,7383,3
6732,8518,2
6732,2333,2
6732,3692,3
6732,6028,2
6811,454,3
6811,764,4
6811,2782,3
6811,2920,3
6812,4346,4
6812,4351,3
6812,6479,2
6812,6533,4
6821,8052,5
6821,8070,5
6821,8142,4
6821,8310,4
6822,922,3
6822,1075,4
6822,2692,5
6822,4078,5
6831,2774,3
6831,3880,3
6831,4545,2
6831,6402,2
6832,562,2
6832,4079,2
6832,4207,3
6832,4348,2
6911,927,4
6911,2725,2
6911,5133,3
6911,8535,3
6912,7827,4
6912,221,3
6912,5216,2
6912,5116,4
6921,7974,2
6921,369,4
6921,827,4
6921,1891,5
6922,4158,5
6922,4340,5
6922,4578,5
6922,5277,5
6931,6529,4
6931,7315,3
6931,7491,3
6931,8557,2
6932,8313,2
6932,2888,1
6932,4168,3
6932,7353,3
7011,115,3
7011,341,4
7011,1535,3
7011,1794,4
7012,1121,2
7012,5528,3
7012,7171,4
7012,562,4
7021,4348,5
7021,2548,5
7021,7980,3
7021,8195,5
7022,3260,5
7022,4137,4
7022,4909,4
7022,7026,3
7031,8366,3
7031,922,3
7031,1075,3
7031,2692,3
7032,5367,2
7032,561,3
7032,2671,3
7032,5046,1
7111,401,3
7111,2842,4
7111,3985,4
7111,3988,4
7112,4492,3
7112,5547,3
7112,6538,3
7112,6619,4
7121,4789,5
7121,5978,4
7121,7041,5
7121,7330,5
7122,7527,3
7122,7854,4
7122,7929,3
7122,8155,5
7131,8091,4
7131,8331,3
7131,2186,3
7131,2966,2
7132,244,2
7132,1763,2
7132,4378,3
7132,5254,3
7211,244,4
7211,1763,2
7211,4378,3
7211,5254,3
7212,8595,3
7212,3066,3
7212,4883,3
7212,8091,3
7221,1767,3
7221,2912,5
7221,5603,4
7221,7021,5
7222,8422,4
7222,8518,4
7222,369,3
7222,827,3
7231,3991,4
7231,4158,3
7231,4340,2
7231,4578,3
7232,5420,3
7232,6529,3
7232,7315,2
7232,7491,2
7311,2213,4
7311,7974,3
7311,2888,3
7311,4168,4
7312,8106,2
7312,2548,4
7312,7980,2
7312,8195,3
7321,1535,5
7321,1794,4
7321,8297,4
7321,4554,4
7322,5735,5
7322,1255,5
7322,7460,4
7322,8243,5
7331,338,4
7331,387,4
7331,390,4
7331,461,4
7332,712,1
7332,757,3
7332,760,3
7332,783,3
7411,244,4
7411,1763,3
7411,4378,4
7411,5254,4
7412,8595,3
7412,3066,3
7412,4883,3
7412,8091,4
7421,1767,4
7421,2912,5
7421,5603,5
7421,7021,4
7422,8422,4
7422,8518,4
7422,369,4
7422,827,4
7431,3991,4
7431,4158,3
7431,4340,3
7431,4578,3
7432,5420,2
7432,6529,2
7432,7315,1
7432,7491,3
7511,790,4
7511,1767,4
7511,2912,3
7511,5603,3
7512,8415,3
7512,8422,3
7512,8518,3
7512,1681,3
7521,7195,4
7521,8432,5
7521,389,4
7521,447,4
7522,2820,4
7522,4065,3
7522,7228,3
7522,7994,4
7531,7929,2
7531,8155,3
7531,1700,3
7531,4269,2
7532,7041,2
7532,7330,2
7532,8194,2
7532,8274,2
7611,2601,3
7611,3089,4
7611,4832,4
7611,4954,4
7612,6968,2
7612,7101,2
7612,8136,2
7612,2645,3
7621,6931,4
7621,2333,4
7621,3692,3
7621,6028,4
7622,389,4
7622,447,2
7622,617,4
7622,2335,2
7631,7228,3
7631,7994,3
7631,1681,1
