412,8274,3
421,8274,4
422,8274,4
431,8274,3
432,8274,2
411,8155,4
412,8155,4
421,8155,5
422,8155,4
431,8155,3
432,8155,3
411,4378,3
412,4378,2
421,4378,3
422,4378,3
431,4378,2
432,4378,1
411,5419,4
412,5419,3
421,5419,4
422,5419,4
431,5419,3
432,5419,3
411,7009,3
412,7009,2
421,7009,3
422,7009,3
431,7009,2
432,7009,1
411,8595,3
412,8595,3
421,8595,4
422,8595,4
431,8595,3
432,8595,2
411,369,3
412,369,2
421,369,3
422,369,3
431,369,2
432,369,1
411,827,3
412,827,2
421,827,3
422,827,3
431,827,2
432,827,1
411,1891,4
412,1891,4
421,1891,5
422,1891,4
431,1891,3
432,1891,3
411,4158,4
412,4158,3
421,4158,5
422,4158,5
431,4158,3
432,4158,2
411,4340,4
412,4340,4
421,4340,5
422,4340,4
431,4340,3
432,4340,3
411,4578,4
412,4578,3
421,4578,4
422,4578,4
431,4578,3
432,4578,2
511,4933,3
512,4933,2
521,4933,3
522,4933,3
531,4933,2
532,4933,1
511,5651,3
512,5651,2
521,5651,4
522,5651,3
531,5651,2
532,5651,2
511,2645,4
512,2645,3
521,2645,4
522,2645,4
531,2645,3
532,2645,2
511,2968,4
512,2968,3
521,2968,4
522,2968,4
531,2968,3
532,2968,2
511,3692,4
512,3692,3
521,3692,4
522,3692,4
531,3692,3
532,3692,2
511,6028,3
512,6028,2
521,6028,3
522,6028,3
531,6028,2
532,6028,1
511,2335,3
512,2335,3
521,2335,4
522,2335,4
531,2335,3
532,2335,2
511,7228,2
512,7228,2
521,7228,3
522,7228,3
531,7228,2
532,7228,1
511,7994,3
512,7994,3
521,7994,4
522,7994,3
531,7994,3
532,7994,2
511,1681,3
512,1681,3
521,1681,4
522,1681,4
531,1681,3
532,1681,2
511,5225,3
512,5225,3
521,5225,4
522,5225,4
531,5225,3
532,5225,2
511,7195,2
512,7195,2
521,7195,3
522,7195,3
531,7195,2
532,7195,1
511,8432,3
512,8432,2
521,8432,4
522,8432,4
531,8432,2
532,8432,1
511,6931,3
512,6931,3
521,6931,4
522,6931,3
531,6931,3
532,6931,2
511,401,3
512,401,3
521,401,4
522,401,3
531,401,2
532,401,2
611,2335,3
612,2335,3
621,2335,4
622,2335,4
631,2335,3
632,2335,2
611,7228,3
612,7228,3
621,7228,4
622,7228,3
631,7228,2
632,7228,2
611,7994,3
612,7994,3
621,7994,4
622,7994,4
631,7994,3
632,7994,2
611,401,3
612,401,3
621,401,4
622,401,3
631,401,2
632,401,2
611,3985,3
612,3985,3
621,3985,4
622,3985,3
631,3985,2
632,3985,2
611,6619,2
612,6619,2
621,6619,3
622,6619,3
631,6619,2
632,6619,1
611,8155,3
612,8155,2
621,8155,3
622,8155,3
631,8155,2
632,8155,1
611,790,3
612,790,3
621,790,4
622,790,3
631,790,2
632,790,2
611,2912,4
612,2912,4
621,2912,5
622,2912,4
631,2912,3
632,2912,3
611,8415,3
612,8415,2
621,8415,3
622,8415,3
631,8415,2
632,8415,2
611,8518,3
612,8518,3
621,8518,4
622,8518,4
631,8518,3
632,8518,2
611,3692,3
612,3692,3
621,3692,4
622,3692,4
631,3692,3
632,3692,2
611,6028,3
612,6028,3
621,6028,4
622,6028,3
631,6028,2
632,6028,2
611,3066,4
612,3066,3
621,3066,5
622,3066,4
631,3066,3
632,3066,2
611,4883,4
612,4883,3
621,4883,5
622,4883,4
631,4883,3
632,4883,2
711,4901,4
712,4901,3
721,4901,4
722,4901,4
731,4901,3
732,4901,2
711,2684,3
712,2684,3
721,2684,4
722,2684,3
731,2684,3
732,2684,2
711,8313,4
712,8313,3
721,8313,5
722,8313,4
731,8313,3
732,8313,2
711,3066,4
712,3066,3
721,3066,5
722,3066,4
731,3066,3
732,3066,2
711,4883,4
712,4883,3
721,4883,5
722,4883,4
731,4883,3
732,4883,2
711,8091,3
712,8091,2
721,8091,3
722,8091,3
731,8091,2
732,8091,1
711,1057,3
712,1057,3
721,1057,4
722,1057,3
731,1057,3
732,1057,2
711,4719,4
712,4719,3
721,4719,4
722,4719,4
731,4719,3
732,4719,2
711,8155,3
712,8155,2
721,8155,3
722,8155,3
731,8155,2
732,8155,1
711,369,4
712,369,4
721,369,5
722,369,5
731,369,4
732,369,3
711,827,4
712,827,4
721,827,5
722,827,5
731,827,4
732,827,3
711,1891,3
712,1891,2
721,1891,3
722,1891,3
731,1891,2
732,1891,1
711,4158,4
712,4158,3
721,4158,5
722,4158,4
731,4158,3
732,4158,2
711,4340,3
712,4340,2
721,4340,3
722,4340,3
731,4340,2
732,4340,1
711,4578,4
712,4578,3
721,4578,4
722,4578,4
731,4578,3
732,4578,2
811,8313,4
812,8313,3
821,8313,5
822,8313,5
831,8313,3
832,8313,2
811,2725,3
812,2725,3
821,2725,3
822,2725,3
831,2725,2
832,2725,2
811,5133,3
812,5133,3
821,5133,4
822,5133,4
831,5133,3
832,5133,2
811,8535,3
812,8535,3
821,8535,4
822,8535,3
831,8535,3
832,8535,2
811,369,3
812,369,3
821,369,4
822,369,4
831,369,3
832,369,2
811,827,3
812,827,3
821,827,4
822,827,4
831,827,3
832,827,2
811,1891,4
812,1891,4
821,1891,5
822,1891,4
831,1891,3
832,1891,3
811,4158,4
812,4158,3
821,4158,5
822,4158,5
831,4158,3
832,4158,2
811,4340,4
812,4340,4
821,4340,5
822,4340,4
831,4340,3
832,4340,3
811,4578,4
812,4578,3
821,4578,4
822,4578,4
831,4578,3
832,4578,2
811,5277,4
812,5277,3
821,5277,4
822,5277,4
831,5277,3
832,5277,2
811,7491,3
812,7491,3
821,7491,4
822,7491,4
831,7491,3
832,7491,2
811,8557,3
812,8557,3
821,8557,4
822,8557,4
831,8557,3
832,8557,3
811,5116,4
812,5116,3
821,5116,4
822,5116,4
831,5116,3
832,5116,2
811,5735,4
812,5735,3
821,5735,5
822,5735,5
831,5735,3
832,5735,2
911,8495,4
912,8495,3
921,8495,4
922,8495,4
931,8495,3
932,8495,3
911,2888,4
912,2888,4
921,2888,5
922,2888,4
931,2888,3
932,2888,3
911,7353,4
912,7353,4
921,7353,5
922,7353,5
931,7353,4
932,7353,3
911,7980,4
912,7980,4
921,7980,5
922,7980,4
931,7980,3
932,7980,3
911,341,4
912,341,4
921,341,5
922,341,5
931,341,4
932,341,3
911,8297,3
912,8297,3
921,8297,4
922,8297,4
931,8297,3
932,8297,2
911,5735,4
912,5735,3
921,5735,5
922,5735,5
931,5735,3
932,5735,2
911,1255,3
912,1255,3
921,1255,4
922,1255,4
931,1255,3
932,1255,2
911,7460,5
912,7460,4
921,7460,5
922,7460,5
931,7460,4
932,7460,4
911,8243,4
912,8243,3
921,8243,5
922,8243,5
931,8243,3
932,8243,2
911,5116,4
912,5116,4
921,5116,5
922,5116,5
931,5116,4
932,5116,3
911,238,4
912,238,3
921,238,5
922,238,5
931,238,3
932,238,2
911,338,4
912,338,4
921,338,5
922,338,5
931,338,4
932,338,3
911,390,4
912,390,4
921,390,5
922,390,5
931,390,4
932,390,3
911,572,4
912,572,4
921,572,5
922,572,5
931,572,4
932,572,3
1011,6046,4
1012,6046,4
1021,6046,5
1022,6046,4
1031,6046,3
1032,6046,3
1011,8524,4
1012,8524,3
1021,8524,5
1022,8524,5
1031,8524,3
1032,8524,2
1011,8572,4
1012,8572,4
1021,8572,5
1022,8572,5
1031,8572,4
1032,8572,3
1011,4900,3
1012,4900,3
1021,4900,4
1022,4900,4
1031,4900,3
1032,4900,2
1011,5377,4
1012,5377,3
1021,5377,4
1022,5377,4
1031,5377,3
1032,5377,2
1011,4852,4
1012,4852,3
1021,4852,4
1022,4852,4
1031,4852,3
1032,4852,2
1011,8039,4
1012,8039,4
1021,8039,5
1022,8039,4
1031,8039,3
1032,8039,3
1011,6564,4
1012,6564,4
1021,6564,5
1022,6564,4
1031,6564,3
1032,6564,3
1011,8264,4
1012,8264,3
1021,8264,4
1022,8264,4
1031,8264,3
1032,8264,2
1011,8296,3
1012,8296,3
1021,8296,4
1022,8296,4
1031,8296,3
1032,8296,2
1011,8593,4
1012,8593,4
1021,8593,5
1022,8593,4
1031,8593,4
1032,8593,3
1011,8130,3
1012,8130,3
1021,8130,4
1022,8130,4
1031,8130,3
1032,8130,3
1011,7137,3
1012,7137,3
1021,7137,4
1022,7137,4
1031,7137,3
1032,7137,2
1011,4135,4
1012,4135,3
1021,4135,4
1022,4135,4
1031,4135,3
1032,4135,2
1011,6051,4
1012,6051,3
1021,6051,4
1022,6051,4
1031,6051,3
1032,6051,2
1111,401,3
1112,401,2
1121,401,3
1122,401,3
1131,401,2
1132,401,1
1111,3985,4
1112,3985,3
1121,3985,4
1122,3985,4
1131,3985,3
1132,3985,2
1111,6619,3
1112,6619,2
1121,6619,3
1122,6619,3
1131,6619,2
1132,6619,2
1111,1700,3
1112,1700,3
1121,1700,4
1122,1700,4
1131,1700,3
1132,1700,2
1111,4269,4
1112,4269,3
1121,4269,4
1122,4269,4
1131,4269,3
1132,4269,2
1111,7330,3
1112,7330,2
1121,7330,3
1122,7330,3
1131,7330,2
1132,7330,2
1111,8274,4
1112,8274,4
1121,8274,5
1122,8274,5
1131,8274,4
1132,8274,3
1111,8155,3
1112,8155,2
1121,8155,3
1122,8155,3
1131,8155,2
1132,8155,1
1111,3066,4
1112,3066,3
1121,3066,5
1122,3066,5
1131,3066,3
1132,3066,2
1111,4883,4
1112,4883,3
1121,4883,5
1122,4883,5
1131,4883,3
1132,4883,2
1111,8091,3
1112,8091,2
1121,8091,3
1122,8091,3
1131,8091,2
1132,8091,1
1111,4378,3
1112,4378,3
1121,4378,4
1122,4378,4
1131,4378,3
1132,4378,2
1111,5419,2
1112,5419,2
1121,5419,3
1122,5419,2
1131,5419,2
1132,5419,1
1111,7009,3
1112,7009,3
1121,7009,4
1122,7009,4
1131,7009,3
1132,7009,2
1111,8595,3
1112,8595,3
1121,8595,4
1122,8595,4
1131,8595,3
1132,8595,2
1211,790,3
1212,790,3
1221,790,4
1222,790,4
1231,790,3
1232,790,2
1211,2912,3
1212,2912,3
1221,2912,4
1222,2912,3
1231,2912,2
1232,2912,2
1211,8415,3
1212,8415,2
1221,8415,3
1222,8415,3
1231,8415,2
1232,8415,2
1211,8518,3
1212,8518,2
1221,8518,3
1222,8518,3
1231,8518,2
1232,8518,2
1211,1681,3
1212,1681,3
1221,1681,4
1222,1681,4
1231,1681,3
1232,1681,2
1211,5225,4
1212,5225,4
1221,5225,5
1222,5225,4
1231,5225,3
1232,5225,3
1211,7195,3
1212,7195,3
1221,7195,4
1222,7195,4
1231,7195,3
1232,7195,2
1211,8432,4
1212,8432,3
1221,8432,5
1222,8432,5
1231,8432,3
1232,8432,2
1211,2335,3
1212,2335,3
1221,2335,4
1222,2335,4
1231,2335,3
1232,2335,2
1211,7228,3
1212,7228,3
1221,7228,4
1222,7228,4
1231,7228,3
1232,7228,2
1211,7994,3
1212,7994,2
1221,7994,3
1222,7994,3
1231,7994,2
1232,7994,2
1211,8155,3
1212,8155,2
1221,8155,3
1222,8155,3
1231,8155,2
1232,8155,1
1211,1700,3
1212,1700,3
1221,1700,4
1222,1700,4
1231,1700,3
1232,1700,2
1211,4269,3
1212,4269,3
1221,4269,4
1222,4269,4
1231,4269,3
1232,4269,2
1211,7330,3
1212,7330,2
1221,7330,3
1222,7330,3
1231,7330,2
1232,7330,2
1311,764,3
1312,764,2
1321,764,3
1322,764,3
1331,764,2
1332,764,2
1311,2782,3
1312,2782,3
1321,2782,4
1322,2782,3
1331,2782,2
1332,2782,2
1311,3932,3
1312,3932,3
1321,3932,4
1322,3932,3
1331,3932,2
1332,3932,2
1311,6479,3
1312,6479,3
1321,6479,4
1322,6479,3
1331,6479,3
1332,6479,2
1311,6533,3
1312,6533,3
1321,6533,4
1322,6533,3
1331,6533,2
1332,6533,2
1311,7208,2
1312,7208,2
1321,7208,3
1322,7208,2
1331,7208,2
1332,7208,1
1311,7708,3
1312,7708,3
1321,7708,4
1322,7708,3
1331,7708,2
1332,7708,2
1311,8052,4
1312,8052,3
1321,8052,5
1322,8052,5
1331,8052,3
1332,8052,2
1311,8142,4
1312,8142,3
1321,8142,4
1322,8142,4
1331,8142,3
1332,8142,3
1311,8596,3
1312,8596,3
1321,8596,3
1322,8596,3
1331,8596,3
1332,8596,2
1311,922,4
1312,922,4
1321,922,5
1322,922,4
1331,922,4
1332,922,3
1311,2692,4
1312,2692,3
1321,2692,5
1322,2692,5
1331,2692,3
1332,2692,2
1311,4078,4
1312,4078,3
1321,4078,5
1322,4078,5
1331,4078,3
1332,4078,2
1311,3880,3
1312,3880,3
1321,3880,4
1322,3880,3
1331,3880,2
1332,3880,2
1311,4545,3
1312,4545,3
1321,4545,4
1322,4545,4
1331,4545,3
1332,4545,3
1411,790,4
1412,790,4
1421,790,5
1422,790,5
1431,790,4
1432,790,3
1411,2912,4
1412,2912,3
1421,2912,4
1422,2912,4
1431,2912,3
1432,2912,2
1411,8415,3
1412,8415,3
1421,8415,4
1422,8415,4
1431,8415,3
1432,8415,2
1411,8518,4
1412,8518,4
1421,8518,5
1422,8518,4
1431,8518,4
1432,8518,3
1411,1681,4
1412,1681,3
1421,1681,4
1422,1681,4
1431,1681,3
1432,1681,2
1411,5225,3
1412,5225,2
1421,5225,3
1422,5225,3
1431,5225,2
1432,5225,1
1411,7195,3
1412,7195,3
1421,7195,4
1422,7195,3
1431,7195,2
1432,7195,2
1411,8432,4
1412,8432,3
1421,8432,5
1422,8432,5
1431,8432,3
1432,8432,2
1411,2335,4
1412,2335,3
1421,2335,4
1422,2335,4
1431,2335,3
1432,2335,2
1411,7228,3
1412,7228,3
1421,7228,4
1422,7228,3
1431,7228,2
1432,7228,2
1411,7994,4
1412,7994,4
1421,7994,5
1422,7994,4
1431,7994,4
1432,7994,3
1411,8155,3
1412,8155,3
1421,8155,4
1422,8155,4
1431,8155,3
1432,8155,2
1411,1700,4
1412,1700,3
1421,1700,4
1422,1700,4
1431,1700,3
1432,1700,2
1411,4269,3
1412,4269,3
1421,4269,4
1422,4269,3
1431,4269,2
1432,4269,2
1411,7330,3
1412,7330,3
1421,7330,4
1422,7330,4
1431,7330,3
1432,7330,2
1511,857,3
1512,857,3
1521,857,4
1522,857,3
1531,857,2
1532,857,2
1511,877,3
1512,877,3
1521,877,4
1522,877,4
1531,877,3
1532,877,2
1511,4216,3
1512,4216,3
1521,4216,4
1522,4216,4
1531,4216,3
1532,4216,2
1511,8600,3
1512,8600,3
1521,8600,4
1522,8600,4
1531,8600,3
1532,8600,2
1511,2707,3
1512,2707,3
1521,2707,4
1522,2707,3
1531,2707,2
1532,2707,2
1511,5184,3
1512,5184,3
1521,5184,4
1522,5184,3
1531,5184,2
1532,5184,2
1511,7008,3
1512,7008,3
1521,7008,4
1522,7008,3
1531,7008,2
1532,7008,2
1511,34,3
1512,34,2
1521,34,3
1522,34,3
1531,34,2
1532,34,1
1511,5141,3
1512,5141,3
1521,5141,4
1522,5141,3
1531,5141,3
1532,5141,2
1511,8604,3
1512,8604,3
1521,8604,4
1522,8604,4
1531,8604,3
1532,8604,3
1511,8175,4
1512,8175,4
1521,8175,5
1522,8175,4
1531,8175,3
1532,8175,3
1511,344,3
1512,344,2
1521,344,4
1522,344,3
1531,344,2
1532,344,2
1511,380,3
1512,380,2
1521,380,4
1522,380,3
1531,380,2
1532,380,2
1511,474,3
1512,474,2
1521,474,3
1522,474,3
1531,474,2
1532,474,1
1511,1372,3
1512,1372,2
1521,1372,4
1522,1372,3
1531,1372,2
1532,1372,2
1611,8313,4
1612,8313,3
1621,8313,5
1622,8313,5
1631,8313,3
1632,8313,2
1611,2725,3
1612,2725,2
1621,2725,3
1622,2725,3
1631,2725,2
1632,2725,2
1611,5133,3
1612,5133,3
1621,5133,4
1622,5133,4
1631,5133,3
1632,5133,2
1611,8535,3
1612,8535,2
1621,8535,3
1622,8535,3
1631,8535,2
1632,8535,2
1611,4378,3
1612,4378,3
1621,4378,4
1622,4378,4
1631,4378,3
1632,4378,2
1611,5419,3
1612,5419,2
1621,5419,3
1622,5419,3
1631,5419,2
1632,5419,2
1611,7009,3
1612,7009,3
1621,7009,4
1622,7009,4
1631,7009,3
1632,7009,2
1611,8595,4
1612,8595,4
1621,8595,5
1622,8595,4
1631,8595,4
1632,8595,3
1611,3066,4
1612,3066,3
1621,3066,5
1622,3066,5
1631,3066,3
1632,3066,2
1611,4883,4
1612,4883,3
1621,4883,5
1622,4883,5
1631,4883,3
1632,4883,2
1611,8091,3
1612,8091,3
1621,8091,4
1622,8091,4
1631,8091,3
1632,8091,2
1611,1700,3
1612,1700,3
1621,1700,4
1622,1700,4
1631,1700,3
1632,1700,2
1611,4269,4
1612,4269,4
1621,4269,5
1622,4269,5
1631,4269,4
1632,4269,3
1611,7330,3
1612,7330,3
1621,7330,4
1622,7330,3
1631,7330,3
1632,7330,2
1611,8274,4
1612,8274,4
1621,8274,5
1622,8274,5
1631,8274,4
1632,8274,3
1711,370,3
1712,370,2
1721,370,3
1722,370,3
1731,370,2
1732,370,1
1711,2935,3
1712,2935,2
1721,2935,3
1722,2935,3
1731,2935,2
1732,2935,1
1711,7442,4
1712,7442,3
1721,7442,5
1722,7442,5
1731,7442,3
1732,7442,2
1711,8350,3
1712,8350,2
1721,8350,3
1722,8350,3
1731,8350,2
1732,8350,1
1711,178,4
1712,178,3
1721,178,4
1722,178,4
1731,178,3
1732,178,2
1711,7265,3
1712,7265,2
1721,7265,3
1722,7265,3
1731,7265,2
1732,7265,2
1711,4079,3
1712,4079,2
1721,4079,3
1722,4079,3
1731,4079,2
1732,4079,1
1711,3260,4
1712,3260,3
1721,3260,5
1722,3260,5
1731,3260,3
1732,3260,2
1711,4137,3
1712,4137,2
1721,4137,3
1722,4137,3
1731,4137,2
1732,4137,1
1711,4909,3
1712,4909,2
1721,4909,3
1722,4909,3
1731,4909,2
1732,4909,1
1711,7026,3
1712,7026,2
1721,7026,3
1722,7026,3
1731,7026,2
1732,7026,1
1711,7741,4
1712,7741,3
1721,7741,5
1722,7741,5
1731,7741,3
1732,7741,2
1711,8366,3
1712,8366,3
1721,8366,4
1722,8366,3
1731,8366,3
1732,8366,2
1711,764,2
1712,764,2
1721,764,3
1722,764,2
1731,764,2
1732,764,1
1711,2782,3
1712,2782,2
1721,2782,3
1722,2782,3
1731,2782,2
1732,2782,1
1811,29,4
1812,29,4
1821,29,5
1822,29,4
1831,29,4
1832,29,3
1811,44,4
1812,44,4
1821,44,5
1822,44,4
1831,44,3
1832,44,3
1811,1181,4
1812,1181,4
1821,1181,5
1822,1181,5
1831,1181,4
1832,1181,3
1811,4132,4
1812,4132,3
1821,4132,4
1822,4132,4
1831,4132,3
1832,4132,3
1811,5233,4
1812,5233,4
1821,5233,5
1822,5233,4
1831,5233,3
1832,5233,3
1811,5317,4
1812,5317,4
1821,5317,5
1822,5317,4
1831,5317,3
1832,5317,3
1811,6790,4
1812,6790,4
1821,6790,5
1822,6790,4
1831,6790,3
1832,6790,3
1811,7980,4
1812,7980,4
1821,7980,5
1822,7980,4
1831,7980,3
1832,7980,3
1811,1121,4
1812,1121,4
1821,1121,5
1822,1121,4
1831,1121,3
1832,1121,3
1811,561,4
1812,561,4
1821,561,5
1822,561,4
1831,561,3
1832,561,3
1811,2671,4
1812,2671,4
1821,2671,5
1822,2671,4
1831,2671,3
1832,2671,3
1811,6882,4
1812,6882,3
1821,6882,5
1822,6882,5
1831,6882,3
1832,6882,2
1811,7525,4
1812,7525,4
1821,7525,5
1822,7525,4
1831,7525,4
1832,7525,3
1811,7807,4
1812,7807,4
1821,7807,5
1822,7807,4
1831,7807,3
1832,7807,3
1811,3260,4
1812,3260,3
1821,3260,5
1822,3260,5
1831,3260,3
1832,3260,2
1911,1087,3
1912,1087,3
1921,1087,4
1922,1087,4
1931,1087,3
1932,1087,2
1911,1187,4
1912,1187,3
1921,1187,4
1922,1187,4
1931,1187,3
1932,1187,3
1911,332,4
1912,332,4
1921,332,5
1922,332,5
1931,332,4
1932,332,3
1911,1249,4
1912,1249,3
1921,1249,4
1922,1249,4
1931,1249,3
1932,1249,3
1911,3738,4
1912,3738,3
1921,3738,4
1922,3738,4
1931,3738,3
1932,3738,3
1911,8160,4
1912,8160,4
1921,8160,5
1922,8160,4
1931,8160,4
1932,8160,3
1911,7952,3
1912,7952,3
1921,7952,4
1922,7952,4
1931,7952,3
1932,7952,2
1911,207,4
1912,207,4
1921,207,5
1922,207,5
1931,207,4
1932,207,3
1911,140,3
1912,140,3
1921,140,4
1922,140,4
1931,140,3
1932,140,2
1911,344,4
1912,344,4
1921,344,5
1922,344,4
1931,344,3
1932,344,3
1911,380,4
1912,380,4
1921,380,5
1922,380,4
1931,380,3
1932,380,3
1911,474,3
1912,474,3
1921,474,4
1922,474,4
1931,474,3
1932,474,2
1911,1372,4
1912,1372,4
1921,1372,5
1922,1372,4
1931,1372,3
1932,1372,3
1911,1417,3
1912,1417,3
1921,1417,4
1922,1417,4
1931,1417,3
1932,1417,2
1911,2507,3
1912,2507,3
1921,2507,4
1922,2507,4
1931,2507,3
1932,2507,2
2011,5735,4
2012,5735,3
2021,5735,5
2022,5735,5
2031,5735,3
2032,5735,2
2011,1255,3
2012,1255,3
2021,1255,4
2022,1255,4
2031,1255,3
2032,1255,2
2011,7460,3
2012,7460,2
2021,7460,3
2022,7460,3
2031,7460,2
2032,7460,2
2011,8243,4
2012,8243,3
2021,8243,5
2022,8243,5
2031,8243,3
2032,8243,2
2011,2888,3
2012,2888,2
2021,2888,3
2022,2888,3
2031,2888,2
2032,2888,1
2011,7353,3
2012,7353,2
2021,7353,3
2022,7353,3
2031,7353,2
2032,7353,1
2011,2725,3
2012,2725,2
2021,2725,3
2022,2725,3
2031,2725,2
2032,2725,2
2011,5133,4
2012,5133,3
2021,5133,4
2022,5133,4
2031,5133,3
2032,5133,2
2011,8535,3
2012,8535,2
2021,8535,3
2022,8535,3
2031,8535,2
2032,8535,2
2011,1057,3
2012,1057,2
2021,1057,3
2022,1057,3
2031,1057,2
2032,1057,2
2011,4719,3
2012,4719,2
2021,4719,3
2022,4719,3
2031,4719,2
2032,4719,1
2011,238,4
2012,238,3
2021,238,5
2022,238,5
2031,238,3
2032,238,2
2011,338,4
2012,338,3
2021,338,4
2022,338,4
2031,338,3
2032,338,2
2011,390,4
2012,390,3
2021,390,4
2022,390,4
2031,390,3
2032,390,2
2011,572,4
2012,572,3
2021,572,4
2022,572,4
2031,572,3
2032,572,2
2111,5735,4
2112,5735,3
2121,5735,5
2122,5735,5
2131,5735,3
2132,5735,2
2111,1255,3
2112,1255,3
2121,1255,4
2122,1255,3
2131,1255,2
2132,1255,2
2111,7460,3
2112,7460,3
2121,7460,4
2122,7460,4
2131,7460,3
2132,7460,2
2111,8243,4
2112,8243,3
2121,8243,5
2122,8243,5
2131,8243,3
2132,8243,2
2111,2888,3
2112,2888,3
2121,2888,4
2122,2888,4
2131,2888,3
2132,2888,2
2111,7353,4
2112,7353,3
2121,7353,4
2122,7353,4
2131,7353,3
2132,7353,2
2111,2725,3
2112,2725,2
2121,2725,3
2122,2725,3
2131,2725,2
2132,2725,2
2111,5133,3
2112,5133,3
2121,5133,4
2122,5133,4
2131,5133,3
2132,5133,2
2111,8535,3
2112,8535,2
2121,8535,3
2122,8535,3
2131,8535,2
2132,8535,2
2111,1057,3
2112,1057,2
2121,1057,3
2122,1057,3
2131,1057,2
2132,1057,2
2111,4719,4
2112,4719,3
2121,4719,4
2122,4719,4
2131,4719,3
2132,4719,2
2111,238,4
2112,238,3
2121,238,5
2122,238,5
2131,238,3
2132,238,2
2111,338,3
2112,338,3
2121,338,4
2122,338,4
2131,338,3
2132,338,2
2111,390,3
2112,390,3
2121,390,4
2122,390,4
2131,390,3
2132,390,2
2111,572,3
2112,572,3
2121,572,4
2122,572,4
2131,572,3
2132,572,2
2211,29,3
2212,29,3
2221,29,4
